Date,Open,High,Low,Close,Volume
2023-04-14,1311.8639,1332.852,1305.9307,1321.5987,48780.4
2023-04-15,1388.684,1400.3181,1379.7076,1382.774,27000.49
2023-04-16,1375.5295,1387.915,1370.9082,1360.6481,35670.65
2023-04-17,1391.7849,1413.4252,1373.8924,1388.2697,44569.81
2023-04-18,1347.3639,1367.0079,1337.3962,1347.6476,40376.16
2023-04-19,1328.4689,1346.4188,1325.2621,1316.4661,27293.43
2023-04-20,1354.0546,1366.8659,1334.326,1342.1073,21650.94
2023-04-21,1402.4768,1446.6903,1385.0381,1386.4025,46032.28
2023-04-22,1415.9563,1418.4533,1397.1663,1424.5725,21793.91
2023-04-23,1383.7703,1384.4424,1377.5875,1395.6883,27127.16
2023-04-24,1355.1572,1377.5965,1342.0283,1347.7326,21315.8
2023-04-25,1407.2986,1430.2822,1395.4153,1408.3688,48291.4
2023-04-26,1411.7124,1428.0491,1404.8632,1410.4701,28236.27
2023-04-27,1411.0774,1427.6127,1392.2599,1403.5996,30099.4
2023-04-28,1288.9705,1317.4842,1283.3774,1283.2372,43292.14
2023-04-29,1242.3167,1259.9292,1236.5517,1234.1027,15335.13
2023-04-30,1248.594,1263.9184,1238.531,1248.2201,27141.02
2023-05-01,1213.4999,1226.2975,1206.0144,1212.1474,13342.13
2023-05-02,1186.8365,1216.3166,1166.365,1181.1015,44115.02
2023-05-03,1171.5155,1197.7501,1150.9117,1180.7199,10208.12
2023-05-04,1131.4738,1133.8281,1130.5646,1143.1647,34961.89
2023-05-05,1112.0995,1138.4959,1102.6661,1111.1467,22302.0
2023-05-06,1118.35,1126.8375,1087.3596,1109.0158,28935.54
2023-05-07,1092.5142,1096.7967,1076.126,1089.49,11742.44
2023-05-08,1130.4249,1137.6485,1127.145,1138.0113,46822.11
2023-05-09,1123.5877,1149.7093,1105.0371,1118.1782,20373.0
2023-05-10,1150.9531,1153.7254,1142.2599,1158.0744,48143.52
2023-05-11,1158.5048,1183.3433,1131.6867,1167.7891,37534.12
2023-05-12,1193.6738,1215.9118,1181.4616,1208.2264,9962.16
2023-05-13,1171.3811,1186.8966,1167.5549,1163.3932,31315.98
2023-05-14,1171.447,1173.0883,1161.5227,1185.0767,11980.44
2023-05-15,1189.3857,1200.5686,1175.0645,1187.0219,33236.95
2023-05-16,1125.5132,1131.9687,1117.0588,1114.3099,5723.98
2023-05-17,1160.0445,1182.9285,1154.3885,1158.6777,35362.26
2023-05-18,1202.3293,1211.7884,1177.618,1205.1469,38533.71
2023-05-19,1130.0143,1140.9607,1108.3344,1125.739,15040.08
2023-05-20,1123.7805,1128.1591,1114.5294,1116.1214,13220.06
2023-05-21,1086.2667,1107.9311,1078.5552,1083.221,12299.12
2023-05-22,1085.6939,1103.2313,1069.2086,1092.7846,24850.46
2023-05-23,1081.8991,1102.4271,1070.9464,1076.6877,18366.91
2023-05-24,1109.2129,1143.1687,1087.4162,1099.3107,23882.24
2023-05-25,1103.0254,1110.4158,1086.303,1109.3167,13083.27
2023-05-26,1102.9655,1129.5116,1090.5861,1107.9565,38775.52
2023-05-27,1120.8586,1141.8295,1114.0374,1129.8298,48753.28
2023-05-28,1027.9203,1052.7835,1018.1984,1040.9876,5554.45
2023-05-29,996.8265,1009.4071,991.8663,996.8543,21171.38
2023-05-30,999.3941,1012.1012,997.0839,1007.6058,44619.75
2023-05-31,932.4858,958.882,908.043,922.4105,6433.65
2023-06-01,925.6704,951.1607,909.5734,934.8826,36870.62
2023-06-02,921.5962,940.9665,898.5562,932.4595,27350.45
2023-06-03,882.9771,903.5563,872.0644,896.7963,28700.64
2023-06-04,864.1066,883.8896,858.0907,854.3216,49370.91
2023-06-05,861.5756,878.8857,839.3709,865.6437,11835.65
2023-06-06,884.4884,895.8813,867.5072,887.2122,48308.04
2023-06-07,862.2031,868.1004,858.7716,864.6864,44075.43
2023-06-08,866.9396,888.5695,858.3827,865.4331,49650.39
2023-06-09,897.8691,907.4221,888.7817,909.8957,9875.54
2023-06-10,870.6266,890.9213,870.0074,881.797,48604.8
2023-06-11,881.2802,893.9059,874.981,883.0994,31086.26
2023-06-12,900.5478,900.6682,897.6433,898.3355,14176.47
2023-06-13,921.8412,927.9228,917.8664,920.6365,21122.49
2023-06-14,894.5834,899.6273,887.7214,880.8962,27261.23
2023-06-15,898.4723,922.2451,880.283,887.2207,29145.95
2023-06-16,877.0205,878.4974,871.8783,869.3158,34290.85
2023-06-17,872.5357,888.8897,851.3905,868.8313,12817.49
2023-06-18,898.0432,912.5977,883.9473,898.3315,35603.33
2023-06-19,910.1918,919.3193,900.2822,920.2045,25679.38
2023-06-20,875.6023,885.4436,862.8571,864.0947,39080.55
2023-06-21,856.0426,858.8126,836.0152,854.0721,17957.0
2023-06-22,825.2655,845.0203,806.4515,827.7334,17053.9
2023-06-23,824.5432,834.4822,806.9755,821.4931,48190.97
2023-06-24,841.4897,857.6057,827.2014,840.1708,38108.12
2023-06-25,857.9119,873.0446,855.2118,858.9423,41293.66
2023-06-26,841.4707,843.0387,838.8926,833.6343,8375.43
2023-06-27,860.1231,877.0298,853.2595,860.7714,34043.79
2023-06-28,873.7487,880.2637,859.8576,874.9198,30923.47
2023-06-29,848.8712,856.7484,845.9642,841.5641,39841.7
2023-06-30,839.6278,857.7789,836.5874,833.6942,15433.43
2023-07-01,848.3455,866.3843,845.6895,852.8833,11921.08
2023-07-02,820.012,822.3471,798.6951,830.8543,40668.25
2023-07-03,823.8742,828.0305,808.2571,824.4191,19094.76
2023-07-04,785.8204,796.9077,783.2267,779.7479,15349.81
2023-07-05,793.8006,809.7385,792.8314,800.7057,27403.72
2023-07-06,797.4125,805.4623,795.6339,799.7277,16541.88
2023-07-07,812.005,834.754,804.5239,814.244,42017.71
2023-07-08,774.0935,793.7147,767.2183,777.4032,46306.59
2023-07-09,764.4334,785.3075,749.556,771.9434,16680.05
2023-07-10,741.7125,756.4552,723.9444,732.3623,12096.15
2023-07-11,754.949,761.938,742.6803,754.6527,28648.17
2023-07-12,733.6232,743.658,730.1153,742.2671,38987.12
2023-07-13,728.224,738.5967,723.2559,733.1575,43386.8
2023-07-14,730.1337,741.283,727.7827,724.6066,5316.16
2023-07-15,758.1511,758.5716,736.5594,763.8367,22043.14
2023-07-16,756.2381,756.6113,755.9967,760.6151,16627.62
2023-07-17,745.9319,747.6496,741.7802,738.7707,37689.97
2023-07-18,709.1392,729.0305,708.5667,715.2542,26886.51
2023-07-19,729.0163,730.3822,727.0518,725.2364,28198.66
2023-07-20,748.9703,762.919,745.4807,752.9204,7944.96
2023-07-21,743.5765,752.3066,733.0441,754.0625,27505.29
2023-07-22,766.2889,770.4091,763.5051,763.4215,31670.27
2023-07-23,763.4031,769.8421,752.6769,758.6703,45497.88
2023-07-24,765.7435,778.5218,758.4938,758.1942,27875.07
2023-07-25,770.4308,779.647,767.5625,782.0428,38970.27
2023-07-26,794.6017,805.0949,783.5325,801.2084,14455.75
2023-07-27,853.0228,860.4539,846.6353,849.9901,41387.37
2023-07-28,856.2527,867.9269,831.8216,854.3413,16409.33
2023-07-29,856.1167,869.6812,840.1043,858.6862,39473.31
2023-07-30,824.8061,828.6017,819.1665,825.1764,39026.89
2023-07-31,808.181,819.217,802.8643,813.4787,21944.03
2023-08-01,830.5509,846.2917,825.8081,826.9305,38060.78
2023-08-02,820.3366,843.0745,805.4221,822.1696,41790.85
2023-08-03,789.0734,797.8001,777.8265,782.1999,28321.57
2023-08-04,817.4316,829.9668,804.831,814.5055,18896.46
2023-08-05,846.5967,848.5334,839.2784,851.2615,10673.7
2023-08-06,865.717,883.7962,863.8309,870.1708,28037.94
2023-08-07,850.3118,859.632,846.0339,837.9934,28769.38
2023-08-08,869.2286,888.4174,859.8821,873.3418,9206.92
2023-08-09,906.8408,913.1643,899.2379,906.2567,33950.11
2023-08-10,904.9219,929.161,882.1503,891.0601,16546.76
2023-08-11,896.3987,898.1237,894.9552,889.7408,42138.92
2023-08-12,910.8836,926.4952,905.5765,910.686,23384.21
2023-08-13,902.2436,928.0143,894.2682,898.0423,46609.92
2023-08-14,944.3066,944.5697,931.3128,937.5117,7893.64
2023-08-15,982.604,997.8304,964.2633,981.5475,24762.39
2023-08-16,992.1402,1005.8291,971.39,994.7695,19494.83
2023-08-17,977.9689,982.5861,955.8168,983.3947,13992.41
2023-08-18,933.6491,947.9954,932.9404,934.9662,16665.51
2023-08-19,941.1783,955.7215,937.2034,947.6789,24428.96
2023-08-20,932.4831,946.3693,918.9025,938.5216,40460.28
2023-08-21,947.911,956.3635,933.2924,937.5299,42672.29
2023-08-22,928.4616,944.9804,910.1022,933.8322,20372.44
2023-08-23,919.3469,937.2194,904.477,923.521,31183.15
2023-08-24,906.1777,914.5674,893.3904,905.4682,8770.46
2023-08-25,904.7948,920.3631,897.4957,909.0976,13349.79
2023-08-26,928.9248,943.4015,905.5429,930.9111,27290.53
2023-08-27,902.6157,920.283,881.7751,895.6982,26850.75
2023-08-28,888.8656,912.6833,882.7809,892.6099,11690.36
2023-08-29,892.5319,897.1707,876.9019,898.8242,16394.8
2023-08-30,893.2972,894.2817,883.4389,905.7771,35598.6
2023-08-31,916.1922,918.9002,913.8171,912.1663,49483.78
2023-09-01,917.3954,925.0681,914.6963,910.7683,42082.13
2023-09-02,922.8533,941.5587,912.5789,933.1141,18810.32
2023-09-03,877.6784,891.9765,873.5994,870.8022,6135.26
2023-09-04,872.4809,895.4072,855.6806,880.3254,29803.67
2023-09-05,900.3576,913.2373,888.5215,894.4916,22546.64
2023-09-06,900.8041,926.8086,884.648,899.4075,37728.53
2023-09-07,860.318,870.268,856.1263,861.4324,42612.43
2023-09-08,844.5176,847.068,827.299,846.4854,44283.91
2023-09-09,832.3056,840.0064,823.6496,825.9558,49282.19
2023-09-10,827.0822,827.2601,813.7008,829.1943,7057.62
2023-09-11,833.0108,840.1042,832.6473,841.7781,41017.41
2023-09-12,839.8782,843.4421,838.9879,847.6656,7658.41
2023-09-13,848.7827,856.4309,844.6316,843.5612,20542.84
2023-09-14,844.3477,853.425,839.8024,850.0543,5328.52
2023-09-15,848.4562,862.7761,820.4115,842.4732,37216.49
2023-09-16,816.6575,830.2079,811.6108,817.8282,30430.41
2023-09-17,752.003,756.3845,741.58,753.8861,45076.3
2023-09-18,770.9236,779.8752,769.1524,766.6986,33259.02
2023-09-19,754.8907,763.1421,745.8263,748.0469,9116.4
2023-09-20,741.3393,743.1101,727.0028,752.9345,42615.86
2023-09-21,753.2559,760.3353,753.2172,753.9864,31973.04
2023-09-22,749.3396,765.054,740.7838,745.3092,35320.95
2023-09-23,731.7451,733.5189,712.7696,728.043,25151.61
2023-09-24,751.7114,764.3909,738.6524,754.1619,46542.63
2023-09-25,773.6684,774.8156,771.321,777.9867,18903.75
2023-09-26,788.982,795.6147,773.4817,795.8572,25689.63
2023-09-27,785.2638,791.6445,772.7173,783.4863,27551.5
2023-09-28,766.8161,789.1148,764.2157,767.7627,38114.1
2023-09-29,788.0758,799.1876,782.9108,794.7693,12673.59
2023-09-30,769.1183,773.8598,758.3882,769.8215,32683.74
2023-10-01,762.6361,783.9492,757.5971,759.2876,16158.7
2023-10-02,782.6249,792.9662,778.0874,772.1992,13001.42
2023-10-03,842.8646,850.432,834.7853,839.3653,43606.35
2023-10-04,862.082,865.0869,854.2828,864.0277,30273.77
2023-10-05,855.706,856.0166,847.7736,849.6676,20999.94
2023-10-06,866.9279,890.6438,859.7255,860.7087,33826.68
2023-10-07,809.3038,826.8917,792.6553,809.4451,33919.84
2023-10-08,793.8806,803.3305,786.6637,791.4311,32228.6
2023-10-09,761.4832,766.3709,757.9854,754.5274,36994.31
2023-10-10,749.4513,764.3523,742.4326,742.9315,49162.64
2023-10-11,727.0615,729.454,710.8243,730.2761,6566.75
2023-10-12,772.7855,773.9295,759.585,775.2283,18836.28
2023-10-13,780.8578,789.5488,774.5716,781.5835,8615.17
2023-10-14,791.5185,798.1984,786.305,782.1698,35049.01
2023-10-15,800.6155,820.7673,792.1103,807.3144,47959.66
2023-10-16,831.0981,853.4425,814.3255,825.9318,32901.32
2023-10-17,849.2567,854.9195,840.3655,845.7615,37097.16
2023-10-18,831.3631,858.154,815.1382,834.6526,44347.47
2023-10-19,813.1979,831.7606,797.4744,807.7874,43839.87
2023-10-20,844.1852,852.4796,838.8436,844.2274,43357.61
2023-10-21,862.3103,883.5456,844.0728,856.8253,23074.79
2023-10-22,876.3473,901.6411,874.1336,888.5156,25252.15
2023-10-23,848.3362,866.1332,833.0626,849.0758,6580.73
2023-10-24,840.9378,859.5304,823.1729,835.668,10199.42
2023-10-25,842.5471,849.0732,837.2199,847.6009,33726.64
2023-10-26,865.7375,875.0938,858.6054,853.9978,44811.79
2023-10-27,847.8662,858.2309,829.0269,850.4506,12867.77
2023-10-28,834.4505,834.995,816.0229,840.5621,29982.87
2023-10-29,815.6303,838.311,795.0749,811.3952,13027.98
2023-10-30,789.2072,797.7442,785.33,780.3122,5179.24
2023-10-31,786.107,788.8999,768.214,790.3815,9921.4
2023-11-01,773.9264,791.4832,755.0089,765.6709,46213.42
2023-11-02,772.4809,784.949,771.1553,766.3331,35061.37
2023-11-03,795.9497,805.4956,788.5622,786.9873,9570.87
2023-11-04,790.4211,815.6256,782.0293,785.7575,43159.84
2023-11-05,808.8188,831.1869,802.0301,811.9436,39790.18
2023-11-06,815.6316,826.9807,814.8336,817.2259,30791.95
2023-11-07,826.726,840.9072,808.3096,814.492,47056.47
2023-11-08,841.8869,861.9767,833.0099,845.258,24962.13
2023-11-09,820.0099,827.3,816.3911,820.7747,38500.25
2023-11-10,816.0352,816.2851,800.632,813.4561,24567.17
2023-11-11,797.8699,812.0392,776.8856,809.7942,12627.62
2023-11-12,804.3321,820.1993,794.8145,814.5462,33455.39
2023-11-13,797.5406,801.836,791.0866,802.6226,17724.62
2023-11-14,801.4643,806.7692,782.1473,807.419,22090.3
2023-11-15,815.028,829.9805,812.4167,820.2332,11366.8
2023-11-16,814.3556,821.6304,794.25,818.1498,35228.76
2023-11-17,786.0238,787.3622,774.7266,783.1718,35565.56
2023-11-18,785.1723,792.7009,770.094,789.2758,38008.43
2023-11-19,805.277,813.3788,791.1468,795.8873,40603.38
2023-11-20,816.1224,820.3343,801.0351,818.0347,36888.85
2023-11-21,813.1691,814.2387,810.2558,816.1564,45151.4
2023-11-22,820.1144,833.3294,808.339,824.246,18678.2
2023-11-23,815.2613,824.2207,799.6151,818.6929,11632.24
2023-11-24,802.2954,806.7538,798.8798,797.2992,7787.42
2023-11-25,771.2142,781.2584,765.3058,767.5972,40254.22
2023-11-26,758.3777,760.2898,750.2731,764.0883,44541.71
2023-11-27,749.7723,759.5042,744.5615,743.4684,48966.87
2023-11-28,758.3149,764.4396,744.9048,766.283,9049.14
2023-11-29,782.6426,793.8943,776.8216,779.0408,28141.24
2023-11-30,801.1537,804.0323,789.684,798.2605,20369.96
2023-12-01,814.5046,819.3884,799.3275,819.7828,43664.0
2023-12-02,850.8517,870.7196,849.6793,844.6784,44643.11
2023-12-03,855.4214,869.1076,840.0917,845.2363,22942.09
2023-12-04,867.6354,876.3765,859.1179,864.1347,18137.11
2023-12-05,864.3683,892.5068,844.3788,865.3836,9632.73
2023-12-06,871.715,886.5563,860.2698,870.8846,37127.38
2023-12-07,859.6839,859.8984,845.1019,850.4541,46548.99
2023-12-08,795.2227,805.7674,794.5792,795.1455,12005.33
2023-12-09,775.7505,786.5696,769.6218,780.5314,20304.44
2023-12-10,770.0903,774.8313,754.1383,775.8834,24018.68
2023-12-11,776.9127,783.1929,759.1288,764.3177,23947.72
2023-12-12,777.3748,792.646,755.3018,786.5446,44294.76
2023-12-13,755.6135,756.9191,753.6209,761.6815,9584.81
2023-12-14,751.9751,761.7516,746.9342,755.0344,14573.76
2023-12-15,736.5848,751.6006,723.0509,739.2,43724.09
2023-12-16,721.9412,737.4852,720.0339,722.8527,43716.41
2023-12-17,737.3335,751.2933,727.3259,734.3933,39952.03
2023-12-18,731.4896,737.4464,724.2577,732.939,29341.99
2023-12-19,718.0758,725.1912,717.5745,716.1971,46022.05
2023-12-20,714.8191,722.2862,711.0841,710.2944,28025.18
2023-12-21,728.7542,742.6512,727.0728,722.7687,6364.96
2023-12-22,697.6521,698.3781,693.2882,694.8152,10015.09
2023-12-23,677.2146,683.9784,674.9475,671.4303,47071.72
2023-12-24,712.7322,718.6562,706.5436,713.4968,47219.97
2023-12-25,716.3009,736.5493,711.9155,724.5068,15924.62
2023-12-26,730.3386,736.1038,724.6329,732.9734,22206.99
2023-12-27,759.2811,769.1842,744.87,761.6775,40510.12
2023-12-28,733.3451,748.0848,714.3407,740.8192,29404.82
2023-12-29,721.442,723.8245,720.3816,713.5544,11270.26
2023-12-30,717.8153,721.9453,709.4969,716.7258,20846.81
2023-12-31,718.583,720.0637,711.4824,711.1923,46243.13
2024-01-01,674.8227,677.7863,673.5237,673.7084,13153.51
2024-01-02,645.5597,649.173,629.0744,635.4725,48967.63
2024-01-03,651.8033,665.2483,648.3011,653.709,33350.98
2024-01-04,625.7902,640.3495,608.8067,626.5636,13623.19
2024-01-05,623.2818,625.3849,608.8788,625.8972,45860.21
2024-01-06,596.6637,601.033,587.0705,596.5537,24230.81
2024-01-07,614.1831,615.1427,613.8073,618.3754,37374.36
2024-01-08,614.9137,626.2866,614.8323,614.7474,29200.06
2024-01-09,615.5897,622.9875,611.246,610.1428,10539.12
2024-01-10,642.1412,647.0245,633.1035,644.7353,35592.43
2024-01-11,624.985,638.2867,614.6013,617.5192,22762.5
2024-01-12,627.785,636.2605,613.8534,635.1247,13686.61
2024-01-13,629.2212,638.7156,628.532,632.8474,24352.94
2024-01-14,611.7421,619.5623,610.1263,607.2216,41877.52
2024-01-15,644.7245,666.3822,633.2267,653.2737,48050.48
2024-01-16,629.256,637.03,627.7011,626.3882,22358.9
2024-01-17,628.169,632.5004,618.7074,622.0248,27440.31
2024-01-18,609.6498,617.8756,602.4495,609.7169,45614.37
2024-01-19,600.9718,616.9488,595.6971,591.5528,13576.48
2024-01-20,572.6093,590.5295,570.2616,572.1421,40107.26
2024-01-21,572.1541,575.8606,562.3738,572.1173,14870.15
2024-01-22,576.8887,585.7105,563.4958,569.8556,30497.18
2024-01-23,607.0166,607.1996,602.745,606.53,18926.47
2024-01-24,610.7367,612.8913,604.8151,606.2151,22151.46
2024-01-25,600.4264,609.9234,599.1857,598.017,10001.91
2024-01-26,580.549,581.9361,575.5953,579.0144,44033.51
2024-01-27,604.3449,617.797,598.8498,610.9276,7510.46
2024-01-28,623.7344,634.9449,608.346,628.9584,49067.67
2024-01-29,605.2479,608.6122,598.785,599.7239,15722.19
2024-01-30,598.1756,600.9212,595.1264,593.441,42838.43
2024-01-31,616.9993,621.6422,611.4475,611.8656,45839.8
2024-02-01,623.933,630.3846,609.3796,627.5798,27170.18
2024-02-02,649.5759,651.9498,633.4283,652.0828,33935.84
2024-02-03,648.2384,669.2548,637.9763,640.7094,35334.0
2024-02-04,611.9477,621.8076,608.3529,609.4733,40166.17
2024-02-05,615.2997,622.5979,601.7818,622.3765,36999.12
2024-02-06,658.1588,671.0055,651.7463,663.6652,21371.49
2024-02-07,679.0032,680.5416,673.3531,682.8257,44749.29
2024-02-08,698.094,699.0088,696.8247,696.9809,34460.52
2024-02-09,701.5126,718.9626,687.0402,707.2489,32875.38
2024-02-10,700.3408,712.007,683.8655,706.3076,46095.02
2024-02-11,654.9305,657.9247,640.7871,661.7568,46687.35
2024-02-12,638.9437,651.0957,637.939,636.5233,29379.15
2024-02-13,653.3695,659.8427,649.9009,653.9549,5340.45
2024-02-14,656.0125,658.1409,644.4678,660.1385,36725.33
2024-02-15,687.8877,692.22,673.0632,688.9916,20613.98
2024-02-16,675.4552,679.2362,671.5819,684.0326,41511.59
2024-02-17,669.1968,677.3996,647.4996,658.0507,15570.98
2024-02-18,655.4094,665.5774,650.7815,655.3797,44241.98
2024-02-19,610.89,615.8631,608.0172,607.0985,33010.84
2024-02-20,642.4297,645.9515,635.2407,646.8881,46562.8
2024-02-21,629.1731,633.3014,622.692,624.9062,35916.99
2024-02-22,643.0122,659.6275,633.0628,639.3686,10681.56
2024-02-23,645.5201,652.6483,641.8599,648.3099,48257.92
2024-02-24,644.6794,653.4666,640.2424,642.5426,33677.98
2024-02-25,663.2998,671.8841,657.3228,664.6136,16327.67
2024-02-26,671.4602,690.2145,670.3017,671.634,39100.66
