Date,Open,High,Low,Close,Volume
2023-06-04,11.6681,11.8721,11.4732,11.6434,14667.71
2023-06-05,11.4264,11.5934,11.1735,11.307,9512.42
2023-06-06,10.8857,11.0134,10.5837,10.832,36395.33
2023-06-07,11.2544,11.391,11.1402,11.2049,25623.77
2023-06-08,11.0468,11.1691,10.9149,11.0472,12442.71
2023-06-09,11.0724,11.2257,10.8787,11.1342,42400.76
2023-06-10,11.3352,11.5716,11.0729,11.4283,35029.2
2023-06-11,11.1629,11.2717,11.0088,11.0993,25746.54
2023-06-12,11.6766,11.7382,11.4955,11.6826,14909.66
2023-06-13,11.3823,11.4862,11.2214,11.4496,14020.18
2023-06-14,10.9917,11.2309,10.7634,10.9133,33920.16
2023-06-15,11.4322,11.5778,11.2137,11.305,40724.5
2023-06-16,11.8882,12.0198,11.7062,11.988,31956.99
2023-06-17,12.1766,12.2998,12.1401,12.2052,35074.05
2023-06-18,12.1837,12.2208,11.8818,12.3037,16740.49
2023-06-19,12.0722,12.3207,11.8567,12.1519,11068.38
2023-06-20,11.9639,12.0487,11.825,12.0053,24376.09
2023-06-21,11.9938,12.303,11.913,12.0828,23736.68
2023-06-22,12.1705,12.3,12.0574,12.1953,47176.7
2023-06-23,11.8843,11.9404,11.5124,11.9466,25251.9
2023-06-24,11.7223,11.8454,11.5942,11.7718,31300.71
2023-06-25,12.122,12.1263,11.9336,12.0964,7071.91
2023-06-26,11.6817,11.7185,11.4802,11.758,22855.48
2023-06-27,11.6429,11.8031,11.5175,11.5702,22460.96
2023-06-28,11.969,12.0481,11.9354,12.0727,7748.97
2023-06-29,12.0203,12.1573,11.8382,11.9483,40983.05
2023-06-30,11.9159,12.0035,11.7047,12.0238,31600.5
2023-07-01,11.7829,12.0589,11.6496,11.6946,48727.56
2023-07-02,12.4654,12.638,12.4417,12.5391,18821.84
2023-07-03,12.7262,13.137,12.604,12.9163,27018.94
2023-07-04,13.2834,13.479,13.0103,13.3436,27505.09
2023-07-05,13.6524,13.8437,13.6318,13.5006,9664.32
2023-07-06,13.6947,13.7789,13.5948,13.7491,44737.32
2023-07-07,13.8268,13.8988,13.5911,13.9636,25321.46
2023-07-08,14.0884,14.1292,13.821,14.1668,15768.76
2023-07-09,14.3576,14.4407,14.2373,14.4339,20368.01
2023-07-10,13.9525,14.087,13.872,13.8769,29326.94
2023-07-11,13.8857,14.2388,13.6893,13.9585,23351.85
2023-07-12,14.3547,14.6711,14.1155,14.3977,37231.68
2023-07-13,14.3204,14.4107,14.1164,14.2175,45530.45
2023-07-14,14.0599,14.3728,13.6757,14.2225,27124.85
2023-07-15,13.9869,14.0793,13.948,13.9307,30825.23
2023-07-16,13.3919,13.616,13.2525,13.368,42951.16
2023-07-17,13.4471,13.4734,13.2012,13.3397,12161.36
2023-07-18,13.5912,13.7421,13.3523,13.6416,13518.3
2023-07-19,14.1996,14.395,13.9414,14.2681,35568.08
2023-07-20,13.7333,13.7708,13.6388,13.6224,44889.37
2023-07-21,14.0042,14.029,13.8353,14.1001,6695.78
2023-07-22,13.6806,13.8926,13.6746,13.7053,12110.8
2023-07-23,13.3709,13.5332,13.203,13.2753,23955.97
2023-07-24,13.0296,13.313,12.9314,13.1921,16281.86
2023-07-25,13.0297,13.1251,12.9553,13.0137,34085.68
2023-07-26,12.2189,12.2662,12.1764,12.233,30464.05
2023-07-27,12.6157,12.7115,12.277,12.6834,13100.12
2023-07-28,12.5835,12.678,12.4511,12.6396,9337.05
2023-07-29,12.443,12.6525,12.1986,12.3116,31027.77
2023-07-30,12.6967,12.8914,12.6539,12.628,40508.49
2023-07-31,12.342,12.5794,12.0257,12.4595,46062.08
2023-08-01,12.1832,12.4554,12.0674,12.2527,49549.27
2023-08-02,11.9894,11.9952,11.9517,11.8642,40462.6
2023-08-03,11.8349,12.1706,11.712,11.7544,8465.38
2023-08-04,11.6846,11.7396,11.6831,11.6815,33304.17
2023-08-05,11.9553,12.1731,11.7369,11.8637,27116.59
2023-08-06,11.7784,12.0234,11.6172,11.7682,37674.08
2023-08-07,11.9866,12.0182,11.9028,11.9174,30247.95
2023-08-08,11.4765,11.5869,11.3646,11.5545,43453.09
2023-08-09,11.1761,11.3685,10.9821,11.2514,12074.57
2023-08-10,11.326,11.3318,11.1781,11.3737,30270.7
2023-08-11,10.9382,11.106,10.8757,10.8702,46645.46
2023-08-12,10.5451,10.6879,10.3981,10.5575,5824.59
2023-08-13,9.9614,10.1004,9.8807,10.0727,10635.83
2023-08-14,9.8504,9.8917,9.5464,9.8309,43743.27
2023-08-15,9.8211,10.0428,9.6784,9.9021,10174.78
2023-08-16,9.798,9.845,9.6697,9.8395,41834.05
2023-08-17,10.0381,10.211,9.9451,10.1655,24906.07
2023-08-18,10.0666,10.1883,9.9195,10.1781,49251.82
2023-08-19,10.4335,10.569,10.2477,10.3166,16822.74
2023-08-20,10.4808,10.6954,10.461,10.5451,35513.89
2023-08-21,10.4592,10.6473,10.3615,10.4525,25046.41
2023-08-22,10.385,10.5305,10.2755,10.4107,12656.26
2023-08-23,10.4785,10.4841,10.4262,10.5787,35445.38
2023-08-24,10.5221,10.74,10.2055,10.6031,25318.1
2023-08-25,10.6752,10.7335,10.4016,10.6735,24109.06
2023-08-26,10.5115,10.6003,10.3636,10.442,18197.44
2023-08-27,10.5546,10.643,10.4214,10.5504,42926.65
2023-08-28,11.066,11.3644,10.9086,11.0162,5650.81
2023-08-29,10.7347,10.8268,10.6041,10.7559,18857.33
2023-08-30,10.8549,10.9164,10.6761,10.8538,30144.38
2023-08-31,10.8935,11.1118,10.6778,10.9531,8968.29
2023-09-01,10.8768,11.0662,10.8489,10.7497,30470.75
2023-09-02,10.9185,11.1456,10.7806,10.9681,25975.97
2023-09-03,11.0406,11.1045,10.8276,11.0689,19558.5
2023-09-04,10.9036,11.107,10.7316,10.9054,48674.31
2023-09-05,10.8545,11.1589,10.7099,10.7656,14948.88
2023-09-06,11.0356,11.1327,10.846,10.9859,7021.12
2023-09-07,10.9343,11.116,10.6346,10.915,45427.97
2023-09-08,11.0711,11.1215,11.0494,11.0885,30434.75
2023-09-09,11.1497,11.4008,11.0717,11.1183,35101.02
2023-09-10,10.8403,10.8823,10.675,10.8976,45186.4
2023-09-11,10.3061,10.345,10.2637,10.2609,5927.16
2023-09-12,9.9588,10.1811,9.903,9.9098,35218.28
2023-09-13,10.1054,10.2943,9.9705,10.2111,27486.48
2023-09-14,10.5516,10.6399,10.3748,10.593,40697.7
2023-09-15,10.1473,10.2632,10.0209,10.27,34932.64
2023-09-16,10.0416,10.1588,10.0244,9.9875,16562.67
2023-09-17,9.8416,10.0251,9.825,9.7835,5941.58
2023-09-18,9.9788,10.1421,9.9657,9.959,33853.33
2023-09-19,9.9351,9.9787,9.8759,10.0501,27179.7
2023-09-20,9.4519,9.6341,9.2756,9.3907,37950.27
2023-09-21,9.7599,9.9299,9.7401,9.8029,38887.71
2023-09-22,9.7789,9.8855,9.6537,9.7081,27669.61
2023-09-23,9.5875,9.8057,9.5492,9.5876,15372.29
2023-09-24,9.7452,9.881,9.7213,9.7661,19711.19
2023-09-25,9.9902,10.0335,9.9017,9.9549,39121.03
2023-09-26,9.9468,10.102,9.9302,10.0273,22683.13
2023-09-27,9.8392,9.993,9.7879,9.8746,18506.89
2023-09-28,9.7349,9.76,9.7303,9.7931,28302.64
2023-09-29,10.005,10.114,9.8075,9.8849,34173.62
2023-09-30,9.3913,9.5015,9.2122,9.4993,5536.75
2023-10-01,9.2476,9.3227,9.0813,9.2559,15327.23
2023-10-02,9.1824,9.3306,9.0711,9.1191,15819.12
2023-10-03,9.2885,9.3331,9.1817,9.2944,43726.75
2023-10-04,9.7921,9.8126,9.7322,9.804,5123.46
2023-10-05,9.8518,10.054,9.6091,9.8146,37970.29
2023-10-06,10.0611,10.1021,9.9334,9.9482,23619.31
2023-10-07,10.3616,10.5274,10.2853,10.3558,34882.15
2023-10-08,10.5394,10.8393,10.3537,10.5027,47773.47
2023-10-09,10.5186,10.6766,10.3879,10.4952,49957.48
2023-10-10,10.5299,10.5959,10.2836,10.4835,32849.83
2023-10-11,10.3448,10.5041,10.1442,10.3289,23862.01
2023-10-12,10.7939,10.8433,10.6974,10.7346,21504.27
2023-10-13,10.9653,11.1142,10.8961,10.9726,16751.45
2023-10-14,11.1805,11.3055,11.0829,11.2606,49387.62
2023-10-15,11.2596,11.4525,11.0162,11.1736,20032.4
2023-10-16,11.1916,11.3958,11.1463,11.1615,7048.74
2023-10-17,10.7646,10.7827,10.6466,10.8494,45455.73
2023-10-18,10.8731,10.9635,10.7229,10.7987,41022.52
2023-10-19,11.1428,11.2082,10.9664,11.1284,43152.01
2023-10-20,10.8812,10.923,10.731,11.017,9856.93
2023-10-21,11.2128,11.4768,11.1662,11.3495,16573.86
2023-10-22,11.4816,11.7509,11.3184,11.6031,35510.89
2023-10-23,11.7877,12.1531,11.5604,11.8772,44224.12
2023-10-24,11.971,12.2892,11.6272,12.0663,21528.91
2023-10-25,11.7,11.7844,11.5705,11.7385,31246.04
2023-10-26,12.0712,12.1639,11.9067,12.129,36433.98
2023-10-27,12.2972,12.4584,12.0838,12.1716,30450.01
2023-10-28,12.4237,12.4729,12.2278,12.5925,39632.8
2023-10-29,11.92,12.1067,11.89,11.8759,18183.84
2023-10-30,12.5818,12.7198,12.4099,12.5561,6290.86
2023-10-31,12.9919,13.2931,12.827,12.8863,18443.93
2023-11-01,12.9319,13.1086,12.8543,12.904,20803.06
2023-11-02,13.352,13.496,13.2724,13.302,45139.94
2023-11-03,13.0524,13.3443,12.9747,13.0658,6548.54
2023-11-04,13.4536,13.7047,13.3392,13.4455,25758.96
2023-11-05,13.3037,13.4349,13.1944,13.4977,7963.18
2023-11-06,12.7998,12.8717,12.5774,12.8884,28414.68
2023-11-07,12.5774,12.7124,12.5066,12.6626,37532.93
2023-11-08,12.4644,12.6413,12.2818,12.3983,17227.12
2023-11-09,11.8829,12.043,11.7872,11.8789,12005.67
2023-11-10,11.4536,11.4788,11.2817,11.5332,31437.07
2023-11-11,11.5014,11.6491,11.4262,11.5112,34513.85
2023-11-12,11.7108,11.8534,11.5408,11.687,11737.55
2023-11-13,11.6183,11.6334,11.5466,11.5281,17550.34
2023-11-14,11.6489,11.7074,11.4891,11.6753,49283.7
2023-11-15,11.7444,11.9079,11.577,11.7965,39591.05
2023-11-16,11.8038,12.1283,11.7224,11.8052,35565.68
2023-11-17,11.8096,12.0293,11.5814,11.7009,33896.81
2023-11-18,12.1535,12.3013,12.0159,12.0514,44110.59
2023-11-19,12.5187,12.7961,12.4393,12.5574,21713.12
2023-11-20,12.9951,13.2626,12.7373,13.0117,42354.3
2023-11-21,12.7595,12.9604,12.6808,12.6047,36439.34
2023-11-22,12.1724,12.2625,11.9173,12.1044,15757.86
2023-11-23,12.0201,12.302,11.7468,11.8928,40994.37
2023-11-24,11.5906,11.7622,11.4598,11.7209,40455.13
2023-11-25,11.5152,11.7427,11.4138,11.4701,9716.64
2023-11-26,11.4643,11.4644,11.2422,11.3285,13681.56
2023-11-27,11.8832,12.0498,11.735,11.9347,23191.07
2023-11-28,11.969,12.0137,11.7893,11.9321,25374.38
2023-11-29,11.8667,12.0363,11.7512,11.8147,42479.47
2023-11-30,11.568,11.7235,11.4087,11.602,33342.62
2023-12-01,11.449,11.5321,11.3439,11.4042,15795.38
2023-12-02,11.7368,11.9494,11.6504,11.6653,14927.8
2023-12-03,11.9122,12.0063,11.8638,11.7608,25827.24
2023-12-04,11.7803,12.0298,11.7017,11.882,33143.6
2023-12-05,11.3237,11.4492,11.2676,11.3438,29845.76
2023-12-06,11.7286,11.9754,11.5953,11.6044,16551.56
2023-12-07,11.6106,11.642,11.5183,11.4788,38783.87
2023-12-08,11.7873,12.0028,11.6545,11.8437,39625.76
2023-12-09,11.427,11.6542,11.2597,11.2579,46779.4
2023-12-10,11.5037,11.5747,11.4299,11.4389,9057.85
2023-12-11,11.4646,11.7902,11.2889,11.4998,11934.59
2023-12-12,11.4796,11.5994,11.4296,11.575,44156.09
2023-12-13,11.9483,12.1293,11.7219,11.8023,17114.64
2023-12-14,11.884,12.176,11.8829,11.8824,13442.78
2023-12-15,11.8566,12.1645,11.5909,11.8399,26890.76
2023-12-16,11.5367,11.5742,11.4113,11.5472,23837.8
2023-12-17,12.1736,12.3686,12.0744,12.154,26163.3
2023-12-18,12.4963,12.6166,12.233,12.4581,41832.89
2023-12-19,12.5452,12.5494,12.4876,12.5639,24854.59
2023-12-20,11.9671,12.0198,11.7231,11.9075,38349.13
2023-12-21,12.0039,12.3217,11.6876,11.8882,25852.38
2023-12-22,11.5781,11.663,11.43,11.556,5133.13
2023-12-23,11.6861,11.7119,11.6078,11.6701,35891.86
2023-12-24,11.6147,11.9216,11.5897,11.7252,5773.34
2023-12-25,11.9305,12.007,11.8117,11.9885,14775.17
2023-12-26,12.1841,12.3861,12.1463,12.0772,48541.4
2023-12-27,12.6267,13.0255,12.4837,12.8111,11487.19
2023-12-28,12.3953,12.6298,12.0075,12.2321,18581.09
2023-12-29,12.0023,12.2901,11.8311,11.9769,49417.35
2023-12-30,12.5654,12.6569,12.5227,12.6413,27423.69
2023-12-31,12.5094,12.742,12.2089,12.434,13877.37
2024-01-01,12.471,12.5341,12.3274,12.4643,14944.35
2024-01-02,12.2419,12.2797,12.1819,12.2876,15646.7
2024-01-03,12.0813,12.2344,11.9347,12.0026,24680.72
2024-01-04,12.203,12.3828,12.104,12.1539,23426.1
2024-01-05,11.9573,12.1588,11.8421,11.8989,48619.23
2024-01-06,12.1613,12.3179,12.0925,12.0835,13666.96
2024-01-07,12.5005,12.5912,12.3502,12.3871,16055.87
2024-01-08,12.5543,12.8182,12.4944,12.3588,16899.67
2024-01-09,12.5415,12.5991,12.325,12.4779,43106.77
2024-01-10,12.2326,12.3931,11.9639,12.3682,15043.85
2024-01-11,11.6296,11.776,11.4023,11.7386,37373.21
2024-01-12,11.7157,11.7462,11.5671,11.709,44275.21
2024-01-13,11.7714,11.9899,11.468,11.6325,28896.98
2024-01-14,11.554,11.7125,11.4783,11.5514,23084.14
2024-01-15,11.3823,11.4126,11.1591,11.4181,39900.76
2024-01-16,11.2451,11.5513,10.9864,11.1025,25050.2
2024-01-17,11.267,11.5409,10.9632,11.2034,24825.44
2024-01-18,11.5243,11.7392,11.252,11.4498,34694.25
2024-01-19,11.4848,11.4905,11.484,11.5743,49144.31
2024-01-20,11.7905,12.1118,11.468,11.8314,35305.99
2024-01-21,11.7093,11.9206,11.4817,11.8188,36117.47
2024-01-22,11.4191,11.4903,11.3378,11.5354,43770.28
2024-01-23,11.1846,11.3389,11.0882,11.106,24761.55
2024-01-24,11.3792,11.6101,11.376,11.4176,38256.57
2024-01-25,10.9794,11.2303,10.8662,11.1356,16345.86
2024-01-26,11.2599,11.5084,11.127,11.3079,12902.78
2024-01-27,10.991,11.1115,10.9102,11.0626,21499.64
2024-01-28,10.6898,10.6949,10.551,10.7674,13115.78
2024-01-29,10.5568,10.6516,10.4607,10.4811,43348.86
2024-01-30,10.5145,10.7234,10.3081,10.4274,21108.71
2024-01-31,10.433,10.68,10.1267,10.5214,9085.56
2024-02-01,10.4247,10.5016,10.2533,10.4819,38579.09
2024-02-02,10.6941,10.723,10.3819,10.6772,47522.14
2024-02-03,10.5099,10.685,10.2331,10.3971,43597.26
2024-02-04,10.4347,10.5439,10.2322,10.4508,22290.36
2024-02-05,10.1941,10.3091,10.0885,10.1126,40810.57
2024-02-06,10.3915,10.5199,10.3313,10.4197,12345.02
2024-02-07,10.5601,10.6055,10.3945,10.5738,43650.22
2024-02-08,10.9929,11.1272,10.9531,10.8854,5277.13
2024-02-09,10.7754,10.8149,10.7139,10.8238,7573.73
2024-02-10,11.5907,11.6141,11.5736,11.6755,41278.71
2024-02-11,11.2472,11.3399,10.9977,11.1727,26693.47
2024-02-12,10.9482,10.9691,10.702,10.7684,34334.32
2024-02-13,10.9749,11.2803,10.6239,10.9511,32724.72
2024-02-14,11.4026,11.4153,11.2818,11.2852,28254.96
2024-02-15,11.2696,11.2922,11.1539,11.3611,25999.35
2024-02-16,11.2413,11.3119,11.1629,11.2949,10882.38
2024-02-17,11.139,11.3007,10.9742,11.1333,26834.05
2024-02-18,11.3748,11.66,11.1763,11.2776,46749.51
2024-02-19,11.2574,11.2609,11.2388,11.3215,20571.08
2024-02-20,11.1975,11.4585,10.9304,11.0413,43742.1
2024-02-21,11.1592,11.4619,11.038,11.317,38992.97
2024-02-22,11.0963,11.1998,10.8754,11.0384,12307.68
2024-02-23,11.3787,11.6895,11.0994,11.3681,6168.98
2024-02-24,11.3125,11.5957,11.2574,11.36,10839.09
2024-02-25,10.8091,10.8561,10.6453,10.8625,46523.14
2024-02-26,10.4897,10.6642,10.395,10.3374,32898.04
2024-02-27,10.6384,10.8666,10.5365,10.4877,18171.36
2024-02-28,10.8687,11.132,10.778,10.8459,15516.23
2024-02-29,11.1311,11.4136,10.8951,11.0816,47785.78
2024-03-01,11.0878,11.1615,10.8733,10.9428,39419.14
2024-03-02,11.0719,11.1745,11.0023,11.0908,21227.24
2024-03-03,11.1289,11.4406,11.0942,11.2672,36619.78
2024-03-04,11.2687,11.4255,11.0009,11.3657,14591.81
2024-03-05,11.3417,11.6526,11.188,11.3799,12108.21
2024-03-06,11.5921,11.6225,11.3085,11.7267,35580.71
2024-03-07,11.3514,11.4339,11.0778,11.4386,17796.48
2024-03-08,11.215,11.436,10.9568,11.1121,47801.16
2024-03-09,11.2808,11.6647,11.0971,11.2652,48021.03
2024-03-10,11.2682,11.5228,11.0011,11.1448,23967.77
2024-03-11,11.448,11.6912,11.4259,11.3521,36300.12
2024-03-12,11.1781,11.4264,10.8204,11.0257,28773.86
2024-03-13,10.6167,10.693,10.5492,10.5791,14113.12
2024-03-14,10.8702,10.9428,10.7716,10.7453,11243.31
2024-03-15,10.6523,10.7833,10.5298,10.7224,11530.59
2024-03-16,10.6606,10.8684,10.5603,10.6451,44094.88
2024-03-17,10.4558,10.5479,10.2952,10.4349,33220.66
