Date,Open,High,Low,Close,Volume
2023-05-15,326.0474,326.7798,320.6204,324.4153,44223.88
2023-05-16,319.7568,326.7129,314.26,320.8331,19496.33
2023-05-17,324.5283,327.5864,319.1848,326.1302,17752.73
2023-05-18,333.4111,335.3008,328.9316,330.705,32015.43
2023-05-19,331.1526,337.6369,324.082,331.1416,31277.85
2023-05-20,348.2926,350.6951,345.8573,345.6559,44666.26
2023-05-21,357.9423,359.5205,357.8055,355.4513,45675.1
2023-05-22,351.7966,353.5943,344.9985,352.4959,28911.79
2023-05-23,372.7868,381.0245,364.0415,375.3298,17629.84
2023-05-24,377.3482,384.9298,377.3101,378.8794,24549.14
2023-05-25,393.0163,398.8028,384.3669,394.6833,5535.35
2023-05-26,386.9599,393.8101,385.141,390.6924,28957.54
2023-05-27,378.615,379.2888,377.6907,378.4271,29887.61
2023-05-28,376.4727,381.3405,374.9659,377.3257,7422.26
2023-05-29,375.9331,378.8204,370.2144,374.6088,44865.71
2023-05-30,376.2019,382.3435,366.2343,375.3812,22683.54
2023-05-31,384.1799,386.6566,376.0855,385.2532,40436.51
2023-06-01,365.0539,365.2795,362.7858,366.153,17924.09
2023-06-02,375.1682,379.215,370.7731,373.7619,12349.86
2023-06-03,358.2357,358.3152,353.5584,359.4002,47709.19
2023-06-04,368.8411,372.2222,366.5695,370.0517,39309.43
2023-06-05,362.5937,365.2916,360.0987,364.4174,21630.34
2023-06-06,361.3544,362.5291,356.5366,362.1128,8672.03
2023-06-07,355.0032,355.2235,348.8777,351.3102,43744.88
2023-06-08,355.815,359.4359,350.6529,357.3726,22759.5
2023-06-09,353.0461,359.9062,343.9195,350.3112,34676.64
2023-06-10,350.254,352.0216,344.4048,347.4192,6533.59
2023-06-11,360.4675,372.0531,349.3947,356.3522,16902.54
2023-06-12,370.7176,375.2929,366.7822,374.4021,20613.04
2023-06-13,377.7951,382.3903,372.3438,377.2755,49117.84
2023-06-14,380.0342,390.5983,372.2216,375.8491,13918.82
2023-06-15,375.34,379.391,375.0153,376.0198,17805.16
2023-06-16,397.3031,402.1656,396.6162,398.9296,34908.2
2023-06-17,394.4268,400.2574,385.1092,390.5109,19383.28
2023-06-18,386.9138,388.4612,385.8522,388.4987,8545.86
2023-06-19,376.8923,378.5529,373.6704,376.4407,48616.4
2023-06-20,377.4689,379.0182,376.4849,374.4679,13492.84
2023-06-21,379.1337,380.8851,377.3947,381.7116,26628.61
2023-06-22,385.0977,385.8492,378.7293,385.1128,28392.7
2023-06-23,386.0885,393.5305,376.6107,388.845,27148.38
2023-06-24,402.7628,413.8269,393.3162,405.3797,45210.64
2023-06-25,407.131,407.8017,400.5085,405.3722,44442.97
2023-06-26,399.3987,401.2144,397.5856,401.017,38112.07
2023-06-27,420.3206,427.0551,414.8972,419.8834,42705.88
2023-06-28,404.9358,409.172,397.6886,401.2369,21849.33
2023-06-29,408.3733,408.4686,404.7841,406.3641,17072.23
2023-06-30,400.6695,405.0955,394.2058,402.7417,39985.64
2023-07-01,406.5404,408.9711,399.1666,405.3824,9835.47
2023-07-02,414.8458,420.4459,402.2062,419.481,45357.58
2023-07-03,411.0555,415.3819,410.0095,408.9014,46164.99
2023-07-04,395.1549,398.4077,387.0825,393.8358,7546.2
2023-07-05,405.4139,409.47,403.2566,407.8834,47048.63
2023-07-06,407.8943,408.3584,401.2562,405.0208,47524.07
2023-07-07,422.2275,430.7642,413.4445,418.1443,27245.02
2023-07-08,437.6138,450.1487,436.7516,434.8682,35411.92
2023-07-09,447.3955,454.5616,445.5023,450.3756,16554.85
2023-07-10,433.6,435.3607,427.5348,434.828,46948.8
2023-07-11,433.2657,435.5855,428.3973,435.3613,44164.42
2023-07-12,431.5134,439.5898,425.532,430.4782,24638.26
2023-07-13,427.5555,429.5885,426.6448,427.644,34009.91
2023-07-14,406.0226,407.6955,399.8902,402.9555,47588.76
2023-07-15,406.6899,411.1536,400.9414,405.2929,38364.33
2023-07-16,395.5093,403.1232,388.8703,400.4432,27959.38
2023-07-17,407.5843,415.3913,404.3033,403.424,30340.53
2023-07-18,414.8047,417.1949,410.0187,411.7954,19805.41
2023-07-19,414.4014,420.9619,411.2801,417.7815,18191.53
2023-07-20,428.1686,430.841,427.1419,424.6923,12031.83
2023-07-21,427.2167,432.3105,417.6565,423.8457,29355.02
2023-07-22,423.6043,434.6884,416.9867,424.4764,49343.47
2023-07-23,430.4017,436.38,424.6963,433.7174,10106.03
2023-07-24,435.5549,443.5272,432.3025,433.41,14862.64
2023-07-25,456.1626,463.5367,453.7996,455.2719,27778.5
2023-07-26,445.9776,454.8238,441.4129,441.9128,44984.79
2023-07-27,451.6241,458.5854,445.731,447.9699,38082.96
2023-07-28,448.5625,449.7584,445.043,451.4804,38912.95
2023-07-29,442.3012,446.5795,437.7769,440.4184,19102.94
2023-07-30,450.4144,452.4963,450.0879,449.9662,30670.32
2023-07-31,454.7009,461.9077,441.7071,452.8388,46670.81
2023-08-01,445.147,454.3097,444.7612,449.5043,12007.45
2023-08-02,447.4559,455.9471,441.6848,442.8934,6080.55
2023-08-03,447.9451,452.9388,441.4806,446.632,48024.95
2023-08-04,462.0937,472.3324,459.1004,459.8291,7404.9
2023-08-05,474.6855,477.9799,472.8722,473.6733,42273.06
2023-08-06,463.4877,474.1721,461.9652,464.5302,36974.93
2023-08-07,479.9066,487.0183,473.0874,481.0534,25529.12
2023-08-08,486.0539,498.6793,479.5639,487.3325,6908.72
2023-08-09,482.9263,492.7099,469.4692,485.1583,8351.52
2023-08-10,478.1003,480.2318,475.8039,476.7802,18719.85
2023-08-11,473.7881,477.1098,471.0764,475.9751,6885.36
2023-08-12,485.5411,488.8651,478.9973,481.7823,34246.94
2023-08-13,474.151,484.1319,468.0762,473.1205,45616.14
2023-08-14,470.9514,478.0638,469.0755,471.6121,14097.95
2023-08-15,456.9064,465.976,449.8025,459.1222,8978.43
2023-08-16,469.2636,476.8017,457.3532,461.5053,38796.05
2023-08-17,479.8152,483.5639,473.0509,479.599,41626.86
2023-08-18,473.5438,477.0333,468.4977,475.9167,5294.08
2023-08-19,479.9158,492.2145,471.2079,487.7712,38416.56
2023-08-20,494.0805,498.596,485.8668,495.0475,49326.02
2023-08-21,493.5523,495.1541,490.895,496.3551,37396.73
2023-08-22,480.6496,494.7921,472.9427,481.2469,26984.01
2023-08-23,460.4361,469.6791,454.0201,459.0346,40736.52
2023-08-24,465.0876,465.118,464.7772,467.7804,28063.5
2023-08-25,462.9666,471.6625,454.2307,461.8139,44275.25
2023-08-26,450.7052,462.471,443.5676,450.2982,26288.99
2023-08-27,467.1657,476.2628,459.0413,474.6214,34930.57
2023-08-28,477.5686,478.0995,467.2617,481.0432,7693.01
2023-08-29,465.1802,475.6636,457.4857,465.3418,30019.09
2023-08-30,465.7126,480.5924,452.815,467.4545,24660.74
2023-08-31,465.8703,467.478,463.4056,465.9063,38050.52
2023-09-01,468.169,474.0277,468.0186,475.7919,22192.42
2023-09-02,454.6301,464.6907,446.2053,459.8338,45531.43
2023-09-03,454.3373,465.9499,453.1702,460.1253,33379.12
2023-09-04,452.087,454.6926,450.3144,456.1955,46250.43
2023-09-05,453.9701,459.4893,443.8022,458.9756,15479.4
2023-09-06,452.9945,458.4303,444.1507,446.4945,43894.69
2023-09-07,454.2776,454.9608,446.4813,457.5885,13686.35
2023-09-08,444.4681,449.5973,437.6716,444.7238,9474.49
2023-09-09,467.312,476.6983,456.5765,466.4913,20787.96
2023-09-10,478.0466,480.0675,475.3941,476.0021,32270.95
2023-09-11,485.5634,496.2282,475.0356,491.3451,5172.79
2023-09-12,479.4784,486.2413,471.5839,480.8003,20229.52
2023-09-13,486.2758,488.5086,482.4178,488.5436,25987.75
2023-09-14,470.5466,471.7509,467.6301,468.443,47576.34
2023-09-15,478.7034,480.4806,468.8285,476.0057,21885.46
2023-09-16,448.712,455.9764,436.1501,455.1353,17937.17
2023-09-17,425.9005,431.3706,415.5084,428.5617,23153.07
2023-09-18,426.8053,435.952,417.0494,426.6129,18216.42
2023-09-19,415.5066,419.793,411.0202,420.2338,45059.38
2023-09-20,397.2986,397.9061,385.375,399.5191,36201.45
2023-09-21,408.3367,408.7586,404.7835,411.0394,37085.56
2023-09-22,410.4509,415.9729,409.4899,410.6659,27885.05
2023-09-23,408.8513,412.4206,405.8281,411.9549,39444.9
2023-09-24,412.5934,417.7004,401.0808,407.3857,25054.39
2023-09-25,415.5026,416.7004,409.7529,412.7067,14638.34
2023-09-26,427.5017,430.4397,422.1775,427.3842,17389.15
2023-09-27,441.6848,448.2383,440.7975,437.0466,7437.34
2023-09-28,438.8601,448.0748,433.378,437.9058,19724.56
2023-09-29,445.0457,453.1397,440.2821,450.3433,32041.61
2023-09-30,443.4309,444.5532,441.4738,440.2217,20647.2
2023-10-01,447.1796,451.6163,436.098,447.294,28339.07
2023-10-02,439.0951,446.9952,428.3123,434.5915,33898.34
2023-10-03,432.6317,432.892,424.8628,429.0954,42490.81
2023-10-04,419.5557,427.2852,414.0023,420.7891,15933.78
2023-10-05,432.5633,438.473,422.2114,433.4327,44219.65
2023-10-06,419.4786,419.7958,416.0711,421.57,28054.73
2023-10-07,420.0189,422.1981,415.5666,420.093,22217.37
2023-10-08,418.4254,421.7882,416.5911,418.7741,7903.25
2023-10-09,404.4809,413.1599,394.9176,408.0667,30805.7
2023-10-10,408.8565,410.3294,407.2974,410.9522,36107.87
2023-10-11,410.3861,412.9559,404.9069,411.099,45601.99
2023-10-12,411.083,411.0838,407.3769,407.58,34107.02
2023-10-13,402.887,403.7852,400.1317,405.1272,46157.97
2023-10-14,406.4254,409.0112,404.7175,403.8112,24691.99
2023-10-15,410.0168,414.571,405.3098,407.881,43874.49
2023-10-16,405.2052,413.466,394.5059,402.4626,44488.27
2023-10-17,406.6919,407.4597,398.8397,411.6341,8652.77
2023-10-18,398.3689,400.8896,397.0215,398.2423,14326.4
2023-10-19,397.0705,399.74,391.3402,397.6881,18315.53
2023-10-20,407.9357,408.8638,403.8382,406.3689,5378.02
2023-10-21,386.6291,394.376,378.7711,381.918,19565.28
2023-10-22,381.0246,387.6181,372.8105,382.319,40181.29
2023-10-23,372.8733,376.5352,372.5614,371.0484,39617.24
2023-10-24,372.6345,373.0444,368.978,375.2879,25726.99
2023-10-25,372.3039,376.3866,368.8004,376.5286,31838.41
2023-10-26,379.547,381.1961,372.7657,376.498,43116.26
2023-10-27,368.6314,375.5344,362.6628,365.5514,37024.87
2023-10-28,373.6514,384.4102,366.0148,372.2069,44769.63
2023-10-29,371.643,373.9007,366.7001,372.0281,19868.79
2023-10-30,366.4517,377.1547,359.4325,363.9117,35165.09
2023-10-31,367.3586,370.571,360.1797,367.4881,14536.24
2023-11-01,386.186,391.0048,381.4753,383.9192,43423.23
2023-11-02,365.1324,367.9551,360.7313,368.7997,29363.2
2023-11-03,364.6333,372.0222,358.6015,364.0937,47155.01
2023-11-04,351.2527,354.1712,344.3586,350.8623,39695.16
2023-11-05,352.0397,361.0127,343.4972,351.9795,38377.85
2023-11-06,364.0687,367.8689,360.0527,366.0005,13490.99
2023-11-07,368.154,372.159,362.2222,367.4541,17980.35
2023-11-08,359.3428,362.3781,359.2129,364.4005,19642.59
2023-11-09,347.1062,349.717,344.1321,348.2042,33502.72
2023-11-10,352.4771,358.7049,347.6801,350.2051,48776.87
2023-11-11,359.2385,361.6241,358.8336,360.1114,49556.56
2023-11-12,349.1467,357.7099,344.0239,345.8943,14892.98
2023-11-13,345.7592,350.6412,343.732,344.9598,46559.55
2023-11-14,359.2538,370.8384,358.1912,355.5879,17588.58
2023-11-15,369.3,369.5247,367.8047,369.5517,5755.78
2023-11-16,370.6477,379.7787,368.413,375.6169,9191.67
2023-11-17,381.2804,384.1637,376.2035,384.0535,38419.8
2023-11-18,398.2555,405.3257,393.2825,398.8315,12206.36
2023-11-19,405.8979,414.4409,405.4577,401.5754,17079.15
2023-11-20,387.3058,393.8135,377.6035,391.6655,20796.64
2023-11-21,384.8661,385.3569,383.6244,383.9513,12221.11
2023-11-22,395.9233,397.4002,391.1235,398.9577,37971.09
2023-11-23,393.0661,394.0983,387.5435,392.3174,18820.59
2023-11-24,394.2612,399.0991,393.2267,389.8877,12670.56
2023-11-25,383.0505,394.511,382.1679,385.1644,35197.08
2023-11-26,381.3384,384.623,377.8084,385.5561,28587.31
2023-11-27,385.588,386.1762,376.3476,385.2714,46948.49
2023-11-28,387.1129,389.9831,383.6413,385.2623,14581.13
2023-11-29,383.7283,384.0133,379.0725,384.9751,37749.26
2023-11-30,376.2736,382.5255,375.7299,379.733,23821.33
2023-12-01,371.561,380.7761,367.0556,372.9369,16302.13
2023-12-02,362.5151,364.4781,352.9643,366.2079,23095.2
2023-12-03,377.9072,379.5369,375.5745,379.3392,44866.08
2023-12-04,386.1172,398.3118,375.159,380.3024,22602.34
2023-12-05,376.8689,388.0864,370.4899,376.9773,34256.25
2023-12-06,367.1617,374.1497,360.7602,370.7116,39833.53
2023-12-07,378.7801,381.7743,372.4854,373.9963,17634.47
2023-12-08,400.5014,410.5076,399.5372,399.7054,20126.44
2023-12-09,391.623,394.7149,388.2703,387.9129,27157.35
2023-12-10,387.3172,394.5216,385.2074,385.5478,12215.28
2023-12-11,386.3564,388.7626,382.7426,385.3251,45365.81
2023-12-12,379.4154,386.8654,370.5868,379.7778,17714.23
2023-12-13,393.324,398.4196,390.7864,398.4287,24749.12
2023-12-14,386.6591,395.3837,385.8977,386.3008,37089.82
2023-12-15,373.0923,373.6721,372.4832,373.7446,46756.54
2023-12-16,381.763,388.7028,374.3823,376.7447,42918.77
2023-12-17,379.7826,380.4471,376.7749,381.1999,18618.73
2023-12-18,382.2899,385.9474,381.6058,382.1171,35963.17
2023-12-19,390.6244,394.2749,390.2211,393.1258,45530.25
2023-12-20,408.5745,415.8418,400.7884,408.3105,48147.02
2023-12-21,414.333,417.3957,409.1347,418.172,43213.67
2023-12-22,404.7052,406.5075,402.6189,405.6673,15481.77
2023-12-23,400.9606,403.9369,395.7295,398.6214,26652.38
2023-12-24,381.4823,384.2385,381.362,380.5123,38522.95
2023-12-25,381.6963,387.93,377.7667,379.4544,24032.38
2023-12-26,370.5563,375.2234,369.2924,370.6747,24388.27
2023-12-27,372.5249,372.6121,369.8173,374.6568,27304.15
2023-12-28,372.4579,376.8833,365.6276,375.9171,35517.08
2023-12-29,381.3264,382.0523,371.1931,381.2948,49053.62
2023-12-30,392.3628,403.6364,380.4227,386.8217,5389.81
2023-12-31,368.7769,371.949,365.3798,367.8154,6198.13
2024-01-01,351.9777,353.5428,347.8036,355.7605,35583.76
2024-01-02,354.2172,364.3737,346.9541,357.6193,42949.37
2024-01-03,336.8096,340.8877,335.3657,338.6779,9880.08
2024-01-04,331.9038,337.0128,326.6114,333.4057,42914.25
2024-01-05,336.7964,340.3142,334.5306,338.7663,30916.91
2024-01-06,341.9187,344.9582,336.3591,343.0068,20969.09
2024-01-07,337.0522,346.8618,329.007,338.5117,39155.8
2024-01-08,339.9133,342.9022,337.5189,341.0583,33930.64
2024-01-09,325.6742,327.5916,324.5348,326.0244,9801.48
2024-01-10,342.4155,350.0767,337.4752,339.6706,19791.35
2024-01-11,354.7771,359.5879,349.2214,352.0868,28283.86
2024-01-12,358.8445,364.4775,357.0008,357.6527,8944.13
2024-01-13,373.0968,376.6414,366.3676,369.5271,31913.71
2024-01-14,377.1522,379.0221,374.1986,379.8538,30457.35
2024-01-15,373.9252,381.8935,372.3696,376.9591,40825.52
2024-01-16,370.3188,372.4236,370.1442,371.7893,24971.07
2024-01-17,391.9063,398.0359,383.3351,392.3754,16079.25
2024-01-18,386.9683,396.4489,381.7307,390.8142,11304.55
2024-01-19,375.1693,379.7558,373.3781,376.4767,48422.74
2024-01-20,385.1165,385.5262,383.9082,389.4313,27176.22
2024-01-21,379.4365,385.9953,375.7578,377.4353,11041.32
2024-01-22,394.6344,401.6729,391.3615,398.7888,5351.23
2024-01-23,398.033,402.7991,389.999,403.3888,49944.19
2024-01-24,381.4791,386.8223,378.5909,380.3119,25002.1
2024-01-25,380.5292,391.2393,373.31,375.4622,26408.16
2024-01-26,377.1976,381.3572,371.473,382.2116,38171.02
2024-01-27,380.2928,381.6007,373.6836,376.5003,9645.23
2024-01-28,397.9455,401.1189,391.6887,396.8772,44146.04
2024-01-29,405.2958,414.6545,402.2578,410.1221,24008.14
2024-01-30,430.2608,438.0474,423.7931,426.5085,34922.14
2024-01-31,432.46,443.776,431.1715,427.4691,30516.92
2024-02-01,422.2083,424.4422,418.2252,415.5,40606.84
2024-02-02,424.0039,426.3472,421.4039,420.062,18315.23
2024-02-03,418.4434,420.122,411.7998,421.2811,28137.54
2024-02-04,411.7537,421.8774,401.4555,411.7598,48264.56
2024-02-05,418.2997,423.1611,409.4428,419.4643,16698.59
2024-02-06,422.0762,426.9602,421.939,418.5248,15598.74
2024-02-07,433.6211,439.791,425.9161,435.5499,47442.61
2024-02-08,411.0974,418.3027,404.8471,410.6899,33237.82
2024-02-09,416.128,417.4188,414.4527,417.0083,34988.27
2024-02-10,401.7417,405.014,400.3915,399.6725,38805.04
2024-02-11,397.3693,397.8926,387.679,394.9462,21448.72
2024-02-12,402.6708,407.0615,401.9254,402.5539,21456.18
2024-02-13,388.5097,394.4015,388.5013,389.1127,36062.09
2024-02-14,398.648,405.1749,395.8894,397.9207,17161.4
2024-02-15,400.2632,401.6865,392.3871,400.3735,9620.57
2024-02-16,399.8911,400.1993,398.8067,404.2569,40449.44
2024-02-17,414.3881,421.912,411.225,409.7182,40001.2
2024-02-18,419.79,430.1785,415.4335,419.5911,42585.38
2024-02-19,410.7968,413.9615,402.3058,406.3285,46193.98
2024-02-20,429.3836,434.1234,424.3488,425.6781,35138.19
2024-02-21,435.1728,439.0844,428.8655,436.9255,14736.7
2024-02-22,441.0096,441.6881,440.0142,445.246,31151.96
2024-02-23,447.8199,449.8401,441.1441,448.4134,17220.46
2024-02-24,435.7079,445.3377,431.4616,438.8352,27969.61
2024-02-25,428.9816,440.8919,424.2502,433.7742,15240.74
2024-02-26,428.8384,431.0154,422.9555,425.5918,43296.17
2024-02-27,437.3468,441.7608,437.1133,437.9018,38357.01
2024-02-28,454.7883,459.66,441.365,457.4742,19632.58
2024-02-29,454.5593,456.8408,454.1242,451.9429,29080.77
2024-03-01,461.0643,465.3544,460.9195,461.7024,27007.25
2024-03-02,485.5827,493.3137,484.7911,486.2577,14218.21
2024-03-03,485.0217,493.9383,477.8347,477.6225,24878.91
2024-03-04,476.7371,481.0769,469.2428,475.5315,30726.36
2024-03-05,484.0251,486.2432,479.4366,484.1257,11624.92
2024-03-06,477.3448,480.7132,472.8337,479.98,23938.79
2024-03-07,461.6058,470.8558,452.5804,462.4213,32029.67
2024-03-08,462.7534,472.7333,456.2068,461.302,6772.63
2024-03-09,471.1777,476.2169,464.721,474.0726,37930.65
2024-03-10,464.0396,465.3433,455.4758,467.1045,40235.74
2024-03-11,475.7688,475.8685,474.025,473.6889,22907.74
2024-03-12,494.8618,498.2846,487.0472,493.3404,8845.47
2024-03-13,473.7201,477.8183,468.1605,471.9217,35382.47
2024-03-14,472.7623,477.8839,462.6487,474.9408,35353.72
2024-03-15,476.69,481.6144,469.405,480.6605,5557.02
2024-03-16,492.7195,500.575,484.7478,499.2954,21038.59
