Date,Open,High,Low,Close,Volume
2024-03-15,17508.65977717568,17510.201896771367,17508.268088553374,17510.823182353604,242757
2024-03-16,17608.736576307947,17608.883489934724,17605.433153319977,17609.705182479953,104329
2024-03-17,17712.915090969156,17713.67589890765,17708.017285000857,17714.153466289852,148264
2024-03-18,17815.031104895912,17815.719776574988,17814.2255872402,17813.069845211143,122001
2024-03-19,17917.35212832105,17918.588373689763,17915.09783772703,17914.453954774577,423019
2024-03-20,18021.34628785269,18022.299898551475,18017.52262623032,18023.219386438228,259445
2024-03-21,18118.022424618244,18118.659025385987,18117.687716883152,18115.795842232015,341521
2024-03-22,18213.312882699607,18217.414757263774,18212.988514240562,18213.63076519912,416726
2024-03-23,18308.890245053466,18312.5372625822,18304.82089391892,18307.562015974374,492234
2024-03-24,18413.22874834613,18414.491829203234,18412.0433638836,18412.64323335007,184156
2024-03-25,18509.5962348458,18509.78624175207,18506.7106695516,18508.198330825682,155615
2024-03-26,18612.447367048095,18614.292220495383,18612.22888573843,18615.21657984598,464919
2024-03-27,18711.120391027223,18713.79878571602,18707.955555241042,18711.57039506687,144341
2024-03-28,18814.711226090483,18816.2607410766,18810.81854336908,18813.1745801581,236749
2024-03-29,18913.193482453178,18915.938087865496,18910.395689158813,18915.76006334959,165211
2024-03-30,19015.73502850251,19016.926447104754,19010.973010789858,19013.02981427699,372390
2024-03-31,19119.555555183302,19124.547049094144,19115.48565621396,19121.181410049325,211611
2024-04-01,19224.09796674022,19224.321773354,19219.73824805778,19222.74480130584,365890
2024-04-02,19326.33865602709,19328.68053526122,19324.214107178042,19323.80980020875,109924
2024-04-03,19428.00000231484,19429.522042064138,19423.338083179482,19425.353968683074,408694
2024-04-04,19527.75183334612,19532.199650720308,19522.756037378243,19529.669536115805,256317
2024-04-05,19627.977656910836,19629.810170807963,19627.373280619027,19626.733596423186,365074
2024-04-06,19726.025749057422,19729.487406450255,19721.644198334405,19725.563773192385,456563
2024-04-07,19829.69884583471,19831.311081650005,19829.650931778924,19830.442460568112,283607
2024-04-08,19930.894058046328,19933.486941285362,19929.965915403936,19929.79843985804,155319
2024-04-09,20026.11661081906,20028.16462524942,20021.68761688514,20026.916379180646,284301
